EndOfMonth|Jnl ID|Account Code|Jnl Description|Jnl Amount
31/08/2019|003-0000000458|1230|Cat food sales|50391.87
31/08/2019|003-0000000459|4120|Cat food sales|-50391.87
31/08/2019|003-0000000459|1230|Cat food sales|50391.87
30/09/2019|001-0000000460|4110|Labrador Sales|-62808.92
30/09/2019|001-0000000460|1210|Labrador Sales|62808.92
30/09/2019|001-0000000461|4110|Labrador Sales|-60299.67
30/09/2019|001-0000000461|1210|Labrador Sales|60299.67
30/09/2019|001-0000000462|4110|Labrador Sales|-62974.48
30/09/2019|001-0000000462|1210|Labrador Sales|62974.48
30/09/2019|001-0000000463|4110|Labrador Sales|-60406.36
30/09/2019|001-0000000463|1210|Labrador Sales|60406.36
30/09/2019|001-0000000464|4110|Labrador Sales|-62244.8
30/09/2019|001-0000000464|1210|Labrador Sales|62244.8
30/09/2019|001-0000000465|4110|Labrador Sales|-62765.73
30/09/2019|001-0000000465|1210|Labrador Sales|62765.73
30/09/2019|001-0000000466|4110|Labrador Sales|-59191.75
30/09/2019|001-0000000466|1210|Labrador Sales|59191.75
30/09/2019|001-0000000467|4110|Labrador Sales|-63196.62
30/09/2019|001-0000000467|1210|Labrador Sales|63196.62
30/09/2019|001-0000000468|4110|Labrador Sales|-60883
30/09/2019|001-0000000468|1210|Labrador Sales|60883
30/09/2019|001-0000000469|4110|Labrador Sales|-61960.66
30/09/2019|001-0000000469|1210|Labrador Sales|61960.66
30/09/2019|001-0000000470|4110|Labrador Sales|-61957.48
30/09/2019|001-0000000470|1210|Labrador Sales|61957.48
30/09/2019|001-0000000471|4110|Labrador Sales|-60228.85
30/09/2019|001-0000000471|1210|Labrador Sales|60228.85
30/09/2019|001-0000000472|4110|Labrador Sales|-57729.15
30/09/2019|001-0000000472|1210|Labrador Sales|57729.15
30/09/2019|001-0000000473|4110|Labrador Sales|-60163.59
30/09/2019|001-0000000473|1210|Labrador Sales|60163.59
30/09/2019|001-0000000474|4110|Labrador Sales|-62452.15
30/09/2019|001-0000000474|1210|Labrador Sales|62452.15
30/09/2019|001-0000000475|4110|Labrador Sales|-61112.95
30/09/2019|001-0000000475|1210|Labrador Sales|61112.95
30/09/2019|001-0000000476|4110|Labrador Sales|-62305.56
30/09/2019|001-0000000476|1210|Labrador Sales|62305.56
30/09/2019|001-0000000477|4110|Labrador Sales|-59422.14
30/09/2019|001-0000000477|1210|Labrador Sales|59422.14
30/09/2019|001-0000000478|4110|Labrador Sales|-62023.42
30/09/2019|001-0000000478|1210|Labrador Sales|62023.42
30/09/2019|001-0000000479|4110|Labrador Sales|-62201.05
30/09/2019|001-0000000479|1210|Labrador Sales|62201.05
30/09/2019|003-0000000480|4120|Cat food sales|-50793.71
30/09/2019|003-0000000480|1230|Cat food sales|50793.71
30/09/2019|003-0000000481|4120|Cat food sales|-50793.71
30/09/2019|003-0000000481|1230|Cat food sales|50793.71
30/09/2019|003-0000000482|4120|Cat food sales|-50793.71
30/09/2019|003-0000000482|1230|Cat food sales|50793.71
31/10/2019|001-0000000483|4110|Labrador Sales|-63716.81
31/10/2019|001-0000000483|1210|Labrador Sales|63716.81
31/10/2019|001-0000000484|4110|Labrador Sales|-62019.52
31/10/2019|001-0000000484|1210|Labrador Sales|62019.52
31/10/2019|001-0000000485|4110|Labrador Sales|-61038.79
31/10/2019|001-0000000485|1210|Labrador Sales|61038.79
31/10/2019|001-0000000486|4110|Labrador Sales|-62185.22
31/10/2019|001-0000000486|1210|Labrador Sales|62185.22
31/10/2019|001-0000000487|4110|Labrador Sales|-59654.04
31/10/2019|001-0000000487|1210|Labrador Sales|59654.04
31/10/2019|001-0000000488|4110|Labrador Sales|-59056.81
31/10/2019|001-0000000488|1210|Labrador Sales|59056.81
31/10/2019|001-0000000489|4110|Labrador Sales|-59067.15
31/10/2019|001-0000000489|1210|Labrador Sales|59067.15
31/10/2019|001-0000000490|4110|Labrador Sales|-59032.25
31/10/2019|001-0000000490|1210|Labrador Sales|59032.25
31/10/2019|001-0000000491|4110|Labrador Sales|-60850.92
31/10/2019|001-0000000491|1210|Labrador Sales|60850.92
31/10/2019|001-0000000492|4110|Labrador Sales|-62827.82
31/10/2019|001-0000000492|1210|Labrador Sales|62827.82
31/10/2019|001-0000000493|4110|Labrador Sales|-63095.71
31/10/2019|001-0000000493|1210|Labrador Sales|63095.71
31/10/2019|001-0000000494|4110|Labrador Sales|-58550.14
31/10/2019|001-0000000494|1210|Labrador Sales|58550.14
31/10/2019|001-0000000495|4110|Labrador Sales|-62737.97
31/10/2019|001-0000000495|1210|Labrador Sales|62737.97
31/10/2019|001-0000000496|4110|Labrador Sales|-61421.77
31/10/2019|001-0000000496|1210|Labrador Sales|61421.77
31/10/2019|001-0000000497|4110|Labrador Sales|-60527.71
31/10/2019|001-0000000497|1210|Labrador Sales|60527.71
31/10/2019|001-0000000498|4110|Labrador Sales|-60866.37
31/10/2019|001-0000000498|1210|Labrador Sales|60866.37
31/10/2019|001-0000000499|4110|Labrador Sales|-59428.1
31/10/2019|001-0000000499|1210|Labrador Sales|59428.1
31/10/2019|001-0000000500|4110|Labrador Sales|-63977.23
31/10/2019|001-0000000500|1210|Labrador Sales|63977.23
31/10/2019|001-0000000501|4110|Labrador Sales|-63563.6
31/10/2019|001-0000000501|1210|Labrador Sales|63563.6
31/10/2019|001-0000000502|4110|Labrador Sales|-63604.47
31/10/2019|001-0000000502|1210|Labrador Sales|63604.47
31/10/2019|003-0000000503|4120|Cat food sales|-51198.74
31/10/2019|003-0000000503|1230|Cat food sales|51198.74
31/10/2019|003-0000000504|4120|Cat food sales|-51198.74
31/10/2019|003-0000000504|1230|Cat food sales|51198.74
31/10/2019|003-0000000505|4120|Cat food sales|-51198.74
31/10/2019|003-0000000505|1230|Cat food sales|51198.74
30/11/2019|001-0000000506|4110|Labrador Sales|-60980.75
30/11/2019|001-0000000506|1210|Labrador Sales|60980.75
30/11/2019|001-0000000507|4110|Labrador Sales|-64126.21
30/11/2019|001-0000000507|1210|Labrador Sales|64126.21
30/11/2019|001-0000000508|4110|Labrador Sales|-63257.05
30/11/2019|001-0000000508|1210|Labrador Sales|63257.05
30/11/2019|001-0000000509|4110|Labrador Sales|-60864.62
30/11/2019|001-0000000509|1210|Labrador Sales|60864.62
30/11/2019|001-0000000510|4110|Labrador Sales|-58921.33
30/11/2019|001-0000000510|1210|Labrador Sales|58921.33
30/11/2019|001-0000000511|4110|Labrador Sales|-58790.27
30/11/2019|001-0000000511|1210|Labrador Sales|58790.27
30/11/2019|001-0000000512|4110|Labrador Sales|-62467.79
30/11/2019|001-0000000512|1210|Labrador Sales|62467.79
30/11/2019|001-0000000513|4110|Labrador Sales|-63781.86
30/11/2019|001-0000000513|1210|Labrador Sales|63781.86
30/11/2019|001-0000000514|4110|Labrador Sales|-62892.04
30/11/2019|001-0000000514|1210|Labrador Sales|62892.04
30/11/2019|001-0000000515|4110|Labrador Sales|-59882.66
30/11/2019|001-0000000515|1210|Labrador Sales|59882.66
30/11/2019|001-0000000516|4110|Labrador Sales|-63036.25
30/11/2019|001-0000000516|1210|Labrador Sales|63036.25
30/11/2019|001-0000000517|4110|Labrador Sales|-63138.4
30/11/2019|001-0000000517|1210|Labrador Sales|63138.4
30/11/2019|001-0000000518|4110|Labrador Sales|-64040.57
30/11/2019|001-0000000518|1210|Labrador Sales|64040.57
30/11/2019|001-0000000519|4110|Labrador Sales|-61011.75
30/11/2019|001-0000000519|1210|Labrador Sales|61011.75
30/11/2019|001-0000000520|4110|Labrador Sales|-59611.62
30/11/2019|001-0000000520|1210|Labrador Sales|59611.62
30/11/2019|001-0000000521|4110|Labrador Sales|-63092.76
30/11/2019|001-0000000521|1210|Labrador Sales|63092.76
30/11/2019|001-0000000522|4110|Labrador Sales|-63562.34
30/11/2019|001-0000000522|1210|Labrador Sales|63562.34
30/11/2019|001-0000000523|4110|Labrador Sales|-61155.97
30/11/2019|001-0000000523|1210|Labrador Sales|61155.97
30/11/2019|001-0000000524|4110|Labrador Sales|-62569.93
30/11/2019|001-0000000524|1210|Labrador Sales|62569.93
30/11/2019|001-0000000525|4110|Labrador Sales|-60858.4
30/11/2019|001-0000000525|1210|Labrador Sales|60858.4
30/11/2019|003-0000000526|4120|Cat food sales|-51607.01
30/11/2019|003-0000000526|1230|Cat food sales|51607.01
30/11/2019|003-0000000527|4120|Cat food sales|-51607.01
30/11/2019|003-0000000527|1230|Cat food sales|51607.01
30/11/2019|003-0000000528|4120|Cat food sales|-51607.01
30/11/2019|003-0000000528|1230|Cat food sales|51607.01
31/12/2019|001-0000000529|4110|Labrador Sales|-62303.54
31/12/2019|001-0000000529|1210|Labrador Sales|62303.54
31/12/2019|001-0000000530|4110|Labrador Sales|-60765.27
31/12/2019|001-0000000530|1210|Labrador Sales|60765.27
31/12/2019|001-0000000531|4110|Labrador Sales|-63757.09
31/12/2019|001-0000000531|1210|Labrador Sales|63757.09
31/12/2019|001-0000000532|4110|Labrador Sales|-62759.84
31/12/2019|001-0000000532|1210|Labrador Sales|62759.84
31/12/2019|001-0000000533|4110|Labrador Sales|-62073.39
31/12/2019|001-0000000533|1210|Labrador Sales|62073.39
31/12/2019|001-0000000534|4110|Labrador Sales|-64023
31/12/2019|001-0000000534|1210|Labrador Sales|64023
31/12/2019|001-0000000535|4110|Labrador Sales|-59903.2
31/12/2019|001-0000000535|1210|Labrador Sales|59903.2
31/12/2019|001-0000000536|4110|Labrador Sales|-64209.44
31/12/2019|001-0000000536|1210|Labrador Sales|64209.44
31/12/2019|001-0000000537|4110|Labrador Sales|-61155.23
31/12/2019|001-0000000537|1210|Labrador Sales|61155.23
31/12/2019|001-0000000538|4110|Labrador Sales|-61468.17
31/12/2019|001-0000000538|1210|Labrador Sales|61468.17
31/12/2019|001-0000000539|4110|Labrador Sales|-64720.27
31/12/2019|001-0000000539|1210|Labrador Sales|64720.27
31/12/2019|001-0000000540|4110|Labrador Sales|-63569.22
31/12/2019|001-0000000540|1210|Labrador Sales|63569.22
31/12/2019|001-0000000541|4110|Labrador Sales|-64975.01
31/12/2019|001-0000000541|1210|Labrador Sales|64975.01
31/12/2019|001-0000000542|4110|Labrador Sales|-64853.3
31/12/2019|001-0000000542|1210|Labrador Sales|64853.3
31/12/2019|001-0000000543|4110|Labrador Sales|-59638.91
31/12/2019|001-0000000543|1210|Labrador Sales|59638.91
31/12/2019|001-0000000544|4110|Labrador Sales|-59528.55
31/12/2019|001-0000000544|1210|Labrador Sales|59528.55
31/12/2019|001-0000000545|4110|Labrador Sales|-63374.82
31/12/2019|001-0000000545|1210|Labrador Sales|63374.82
31/12/2019|001-0000000546|4110|Labrador Sales|-64414.63
31/12/2019|001-0000000546|1210|Labrador Sales|64414.63
31/12/2019|001-0000000547|4110|Labrador Sales|-63547.07
31/12/2019|001-0000000547|1210|Labrador Sales|63547.07
31/12/2019|001-0000000548|4110|Labrador Sales|-61246.99
31/12/2019|001-0000000548|1210|Labrador Sales|61246.99
31/12/2019|003-0000000549|4120|Cat food sales|-52018.53
31/12/2019|003-0000000549|1230|Cat food sales|52018.53
31/12/2019|003-0000000550|4120|Cat food sales|-52018.53
31/12/2019|003-0000000550|1230|Cat food sales|52018.53
31/12/2019|003-0000000551|4120|Cat food sales|-52018.53
31/12/2019|003-0000000551|1230|Cat food sales|52018.53
31/01/2020|001-0000000552|4110|Labrador Sales|-62980.53
31/01/2020|001-0000000552|1210|Labrador Sales|62980.53
31/01/2020|001-0000000553|4110|Labrador Sales|-62800.11
31/01/2020|001-0000000553|1210|Labrador Sales|62800.11
31/01/2020|001-0000000554|4110|Labrador Sales|-61350.35
31/01/2020|001-0000000554|1210|Labrador Sales|61350.35
31/01/2020|001-0000000555|4110|Labrador Sales|-63017.75
31/01/2020|001-0000000555|1210|Labrador Sales|63017.75
31/01/2020|001-0000000556|4110|Labrador Sales|-62178.2
31/01/2020|001-0000000556|1210|Labrador Sales|62178.2
31/01/2020|001-0000000557|4110|Labrador Sales|-62739.13
31/01/2020|001-0000000557|1210|Labrador Sales|62739.13
31/01/2020|001-0000000558|4110|Labrador Sales|-60151.1
31/01/2020|001-0000000558|1210|Labrador Sales|60151.1
31/01/2020|001-0000000559|4110|Labrador Sales|-61061.05
31/01/2020|001-0000000559|1210|Labrador Sales|61061.05
31/01/2020|001-0000000560|4110|Labrador Sales|-60810
31/01/2020|001-0000000560|1210|Labrador Sales|60810
31/01/2020|001-0000000561|4110|Labrador Sales|-64521.85
31/01/2020|001-0000000561|1210|Labrador Sales|64521.85
31/01/2020|001-0000000562|4110|Labrador Sales|-62679.97
31/01/2020|001-0000000562|1210|Labrador Sales|62679.97
31/01/2020|001-0000000563|4110|Labrador Sales|-63009.59
31/01/2020|001-0000000563|1210|Labrador Sales|63009.59
31/01/2020|001-0000000564|4110|Labrador Sales|-63080.5
31/01/2020|001-0000000564|1210|Labrador Sales|63080.5
31/01/2020|001-0000000565|4110|Labrador Sales|-63391.17
31/01/2020|001-0000000565|1210|Labrador Sales|63391.17
31/01/2020|001-0000000566|4110|Labrador Sales|-64574.83
31/01/2020|001-0000000566|1210|Labrador Sales|64574.83
31/01/2020|001-0000000567|4110|Labrador Sales|-60394.17
31/01/2020|001-0000000567|1210|Labrador Sales|60394.17
31/01/2020|001-0000000568|4110|Labrador Sales|-65076.08
31/01/2020|001-0000000568|1210|Labrador Sales|65076.08
31/01/2020|001-0000000569|4110|Labrador Sales|-64097.08
31/01/2020|001-0000000569|1210|Labrador Sales|64097.08
31/01/2020|001-0000000570|4110|Labrador Sales|-64291.21
31/01/2020|001-0000000570|1210|Labrador Sales|64291.21
31/01/2020|001-0000000571|4110|Labrador Sales|-59651.96
31/01/2020|001-0000000571|1210|Labrador Sales|59651.96
31/01/2020|003-0000000572|4120|Cat food sales|-52433.33
31/01/2020|003-0000000572|1230|Cat food sales|52433.33
31/01/2020|003-0000000573|4120|Cat food sales|-52433.33
31/01/2020|003-0000000573|1230|Cat food sales|52433.33
31/01/2020|003-0000000574|4120|Cat food sales|-52433.33
31/01/2020|003-0000000574|1230|Cat food sales|52433.33
29/02/2020|001-0000000575|4110|Labrador Sales|-62272.02
29/02/2020|001-0000000575|1210|Labrador Sales|62272.02
29/02/2020|001-0000000576|4110|Labrador Sales|-65920.59
29/02/2020|001-0000000576|1210|Labrador Sales|65920.59
29/02/2020|001-0000000577|4110|Labrador Sales|-63952.03
29/02/2020|001-0000000577|1210|Labrador Sales|63952.03
29/02/2020|001-0000000578|4110|Labrador Sales|-62089.15
29/02/2020|001-0000000578|1210|Labrador Sales|62089.15
29/02/2020|001-0000000579|4110|Labrador Sales|-60237.16
29/02/2020|001-0000000579|1210|Labrador Sales|60237.16
29/02/2020|001-0000000580|4110|Labrador Sales|-60590.75
29/02/2020|001-0000000580|1210|Labrador Sales|60590.75
29/02/2020|001-0000000581|4110|Labrador Sales|-65251.38
29/02/2020|001-0000000581|1210|Labrador Sales|65251.38
29/02/2020|001-0000000582|4110|Labrador Sales|-64767.57
29/02/2020|001-0000000582|1210|Labrador Sales|64767.57
29/02/2020|001-0000000583|4110|Labrador Sales|-64181.52
29/02/2020|001-0000000583|1210|Labrador Sales|64181.52
29/02/2020|001-0000000584|4110|Labrador Sales|-60501.33
29/02/2020|001-0000000584|1210|Labrador Sales|60501.33
29/02/2020|001-0000000585|4110|Labrador Sales|-63835.66
29/02/2020|001-0000000585|1210|Labrador Sales|63835.66
29/02/2020|001-0000000586|4110|Labrador Sales|-65235.87
29/02/2020|001-0000000586|1210|Labrador Sales|65235.87
29/02/2020|001-0000000587|4110|Labrador Sales|-61025.85
29/02/2020|001-0000000587|1210|Labrador Sales|61025.85
29/02/2020|001-0000000588|4110|Labrador Sales|-63376.09
29/02/2020|001-0000000588|1210|Labrador Sales|63376.09
29/02/2020|001-0000000589|4110|Labrador Sales|-62217.31
29/02/2020|001-0000000589|1210|Labrador Sales|62217.31
29/02/2020|001-0000000590|4110|Labrador Sales|-60379.81
29/02/2020|001-0000000590|1210|Labrador Sales|60379.81
29/02/2020|001-0000000591|4110|Labrador Sales|-65325.16
29/02/2020|001-0000000591|1210|Labrador Sales|65325.16
29/02/2020|001-0000000592|4110|Labrador Sales|-63911.99
29/02/2020|001-0000000592|1210|Labrador Sales|63911.99
29/02/2020|001-0000000593|4110|Labrador Sales|-64792.52
29/02/2020|001-0000000593|1210|Labrador Sales|64792.52
29/02/2020|001-0000000594|4110|Labrador Sales|-61403.25
29/02/2020|001-0000000594|1210|Labrador Sales|61403.25
29/02/2020|003-0000000595|4120|Cat food sales|-52851.44
29/02/2020|003-0000000595|1230|Cat food sales|52851.44
29/02/2020|003-0000000596|4120|Cat food sales|-52851.44
29/02/2020|003-0000000596|1230|Cat food sales|52851.44
29/02/2020|003-0000000597|4120|Cat food sales|-52851.44
29/02/2020|003-0000000597|1230|Cat food sales|52851.44
31/03/2020|001-0000000598|4110|Labrador Sales|-66114.43
31/03/2020|001-0000000598|1210|Labrador Sales|66114.43
31/03/2020|001-0000000599|4110|Labrador Sales|-61525.66
31/03/2020|001-0000000599|1210|Labrador Sales|61525.66
31/03/2020|001-0000000600|4110|Labrador Sales|-66239.28
31/03/2020|001-0000000600|1210|Labrador Sales|66239.28
31/03/2020|001-0000000601|4110|Labrador Sales|-65998.74
31/03/2020|001-0000000601|1210|Labrador Sales|65998.74
31/03/2020|001-0000000602|4110|Labrador Sales|-61178.38
31/03/2020|001-0000000602|1210|Labrador Sales|61178.38
31/03/2020|001-0000000603|4110|Labrador Sales|-66978.94
31/03/2020|001-0000000603|1210|Labrador Sales|66978.94
31/03/2020|001-0000000604|4110|Labrador Sales|-64629.34
31/03/2020|001-0000000604|1210|Labrador Sales|64629.34
31/03/2020|001-0000000605|4110|Labrador Sales|-65653.09
31/03/2020|001-0000000605|1210|Labrador Sales|65653.09
31/03/2020|001-0000000606|4110|Labrador Sales|-65906.25
31/03/2020|001-0000000606|1210|Labrador Sales|65906.25
31/03/2020|001-0000000607|4110|Labrador Sales|-62539.54
31/03/2020|001-0000000607|1210|Labrador Sales|62539.54
31/03/2020|001-0000000608|4110|Labrador Sales|-65492.53
31/03/2020|001-0000000608|1210|Labrador Sales|65492.53
31/03/2020|001-0000000609|4110|Labrador Sales|-64915.13
31/03/2020|001-0000000609|1210|Labrador Sales|64915.13
31/03/2020|001-0000000610|4110|Labrador Sales|-61743.53
31/03/2020|001-0000000610|1210|Labrador Sales|61743.53
31/03/2020|001-0000000611|4110|Labrador Sales|-63862.02
31/03/2020|001-0000000611|1210|Labrador Sales|63862.02
31/03/2020|001-0000000612|4110|Labrador Sales|-62144.27
31/03/2020|001-0000000612|1210|Labrador Sales|62144.27
31/03/2020|001-0000000613|4110|Labrador Sales|-62497.87
31/03/2020|001-0000000613|1210|Labrador Sales|62497.87
31/03/2020|001-0000000614|4110|Labrador Sales|-66378.39
31/03/2020|001-0000000614|1210|Labrador Sales|66378.39
31/03/2020|001-0000000615|4110|Labrador Sales|-63104.24
31/03/2020|001-0000000615|1210|Labrador Sales|63104.24
31/03/2020|001-0000000616|4110|Labrador Sales|-61657.52
31/03/2020|001-0000000616|1210|Labrador Sales|61657.52
31/03/2020|001-0000000617|4110|Labrador Sales|-65225.65
31/03/2020|001-0000000617|1210|Labrador Sales|65225.65
31/03/2020|003-0000000618|4120|Cat food sales|-53272.89
31/03/2020|003-0000000618|1230|Cat food sales|53272.89
31/03/2020|003-0000000619|4120|Cat food sales|-53272.89
31/03/2020|003-0000000619|1230|Cat food sales|53272.89
31/03/2020|003-0000000620|4120|Cat food sales|-53272.89
31/03/2020|003-0000000620|1230|Cat food sales|53272.89
30/04/2020|001-0000000621|4110|Labrador Sales|-64313.06
30/04/2020|001-0000000621|1210|Labrador Sales|64313.06
30/04/2020|001-0000000622|4110|Labrador Sales|-64612.69
30/04/2020|001-0000000622|1210|Labrador Sales|64612.69
30/04/2020|001-0000000623|4110|Labrador Sales|-66871.54
30/04/2020|001-0000000623|1210|Labrador Sales|66871.54
30/04/2020|001-0000000624|4110|Labrador Sales|-66968.02
30/04/2020|001-0000000624|1210|Labrador Sales|66968.02
30/04/2020|001-0000000625|4110|Labrador Sales|-65466.36
30/04/2020|001-0000000625|1210|Labrador Sales|65466.36
30/04/2020|001-0000000626|4110|Labrador Sales|-64206.66
30/04/2020|001-0000000626|1210|Labrador Sales|64206.66
30/04/2020|001-0000000627|4110|Labrador Sales|-65742.4
30/04/2020|001-0000000627|1210|Labrador Sales|65742.4
30/04/2020|001-0000000628|4110|Labrador Sales|-61918.99
30/04/2020|001-0000000628|1210|Labrador Sales|61918.99
30/04/2020|001-0000000629|4110|Labrador Sales|-62290.16
30/04/2020|001-0000000629|1210|Labrador Sales|62290.16
30/04/2020|001-0000000630|4110|Labrador Sales|-64806.08
30/04/2020|001-0000000630|1210|Labrador Sales|64806.08
30/04/2020|001-0000000631|4110|Labrador Sales|-65594.49
30/04/2020|001-0000000631|1210|Labrador Sales|65594.49
30/04/2020|001-0000000632|4110|Labrador Sales|-63479.66
30/04/2020|001-0000000632|1210|Labrador Sales|63479.66
30/04/2020|001-0000000633|4110|Labrador Sales|-62142.92
30/04/2020|001-0000000633|1210|Labrador Sales|62142.92
30/04/2020|001-0000000634|4110|Labrador Sales|-62949.91
30/04/2020|001-0000000634|1210|Labrador Sales|62949.91
30/04/2020|001-0000000635|4110|Labrador Sales|-63979.2
30/04/2020|001-0000000635|1210|Labrador Sales|63979.2
30/04/2020|001-0000000636|4110|Labrador Sales|-66354.16
30/04/2020|001-0000000636|1210|Labrador Sales|66354.16
30/04/2020|001-0000000637|4110|Labrador Sales|-63182.9
30/04/2020|001-0000000637|1210|Labrador Sales|63182.9
30/04/2020|001-0000000638|4110|Labrador Sales|-65607.48
30/04/2020|001-0000000638|1210|Labrador Sales|65607.48
30/04/2020|001-0000000639|4110|Labrador Sales|-61976.15
30/04/2020|001-0000000639|1210|Labrador Sales|61976.15
30/04/2020|001-0000000640|4110|Labrador Sales|-64477.27
30/04/2020|001-0000000640|1210|Labrador Sales|64477.27
30/04/2020|003-0000000641|4120|Cat food sales|-53697.69
30/04/2020|003-0000000641|1230|Cat food sales|53697.69
30/04/2020|003-0000000642|4120|Cat food sales|-53697.69
30/04/2020|003-0000000642|1230|Cat food sales|53697.69
30/04/2020|003-0000000643|4120|Cat food sales|-53697.69
30/04/2020|003-0000000643|1230|Cat food sales|53697.69
31/05/2020|001-0000000644|4110|Labrador Sales|-63224.13
31/05/2020|001-0000000644|1210|Labrador Sales|63224.13
31/05/2020|001-0000000645|4110|Labrador Sales|-64711.07
31/05/2020|001-0000000645|1210|Labrador Sales|64711.07
31/05/2020|001-0000000646|4110|Labrador Sales|-64931.52
31/05/2020|001-0000000646|1210|Labrador Sales|64931.52
31/05/2020|001-0000000647|4110|Labrador Sales|-68243.85
31/05/2020|001-0000000647|1210|Labrador Sales|68243.85
31/05/2020|001-0000000648|4110|Labrador Sales|-68096.52
31/05/2020|001-0000000648|1210|Labrador Sales|68096.52
31/05/2020|001-0000000649|4110|Labrador Sales|-64536.95
31/05/2020|001-0000000649|1210|Labrador Sales|64536.95
31/05/2020|001-0000000650|4110|Labrador Sales|-65946.33
31/05/2020|001-0000000650|1210|Labrador Sales|65946.33
31/05/2020|001-0000000651|4110|Labrador Sales|-65341.77
31/05/2020|001-0000000651|1210|Labrador Sales|65341.77
31/05/2020|001-0000000652|4110|Labrador Sales|-64246.28
31/05/2020|001-0000000652|1210|Labrador Sales|64246.28
31/05/2020|001-0000000653|4110|Labrador Sales|-62261.36
31/05/2020|001-0000000653|1210|Labrador Sales|62261.36
31/05/2020|001-0000000654|4110|Labrador Sales|-63118.69
31/05/2020|001-0000000654|1210|Labrador Sales|63118.69
31/05/2020|001-0000000655|4110|Labrador Sales|-68341.84
31/05/2020|001-0000000655|1210|Labrador Sales|68341.84
31/05/2020|001-0000000656|4110|Labrador Sales|-68261.87
31/05/2020|001-0000000656|1210|Labrador Sales|68261.87
31/05/2020|001-0000000657|4110|Labrador Sales|-63100.37
31/05/2020|001-0000000657|1210|Labrador Sales|63100.37
31/05/2020|001-0000000658|4110|Labrador Sales|-67281.99
31/05/2020|001-0000000658|1210|Labrador Sales|67281.99
31/05/2020|001-0000000659|4110|Labrador Sales|-62646.49
31/05/2020|001-0000000659|1210|Labrador Sales|62646.49
31/05/2020|001-0000000660|4110|Labrador Sales|-64741.58
31/05/2020|001-0000000660|1210|Labrador Sales|64741.58
31/05/2020|001-0000000661|4110|Labrador Sales|-62594.05
31/05/2020|001-0000000661|1210|Labrador Sales|62594.05
31/05/2020|001-0000000662|4110|Labrador Sales|-64008.44
31/05/2020|001-0000000662|1210|Labrador Sales|64008.44
31/05/2020|001-0000000663|4110|Labrador Sales|-63617.11
31/05/2020|001-0000000663|1210|Labrador Sales|63617.11
31/05/2020|003-0000000664|4120|Cat food sales|-54125.89
31/05/2020|003-0000000664|1230|Cat food sales|54125.89
31/05/2020|003-0000000665|4120|Cat food sales|-54125.89
31/05/2020|003-0000000665|1230|Cat food sales|54125.89
31/05/2020|003-0000000666|4120|Cat food sales|-54125.89
31/05/2020|003-0000000666|1230|Cat food sales|54125.89
30/06/2020|001-0000000667|4110|Labrador Sales|-67035.33
30/06/2020|001-0000000667|1210|Labrador Sales|67035.33
30/06/2020|001-0000000668|4110|Labrador Sales|-66884.61
30/06/2020|001-0000000668|1210|Labrador Sales|66884.61
30/06/2020|001-0000000669|4110|Labrador Sales|-65568.77
30/06/2020|001-0000000669|1210|Labrador Sales|65568.77
30/06/2020|001-0000000670|4110|Labrador Sales|-68960
30/06/2020|001-0000000670|1210|Labrador Sales|68960
30/06/2020|001-0000000671|4110|Labrador Sales|-66213.25
30/06/2020|001-0000000671|1210|Labrador Sales|66213.25
30/06/2020|001-0000000672|4110|Labrador Sales|-63623.34
30/06/2020|001-0000000672|1210|Labrador Sales|63623.34
30/06/2020|001-0000000673|4110|Labrador Sales|-62959.58
30/06/2020|001-0000000673|1210|Labrador Sales|62959.58
30/06/2020|001-0000000674|4110|Labrador Sales|-66888.04
30/06/2020|001-0000000674|1210|Labrador Sales|66888.04
30/06/2020|001-0000000675|4110|Labrador Sales|-65976.53
30/06/2020|001-0000000675|1210|Labrador Sales|65976.53
30/06/2020|001-0000000676|4110|Labrador Sales|-63768.23
30/06/2020|001-0000000676|1210|Labrador Sales|63768.23
30/06/2020|001-0000000677|4110|Labrador Sales|-68401.17
30/06/2020|001-0000000677|1210|Labrador Sales|68401.17
30/06/2020|001-0000000678|4110|Labrador Sales|-67278.68
30/06/2020|001-0000000678|1210|Labrador Sales|67278.68
30/06/2020|001-0000000679|4110|Labrador Sales|-62508.99
30/06/2020|001-0000000679|1210|Labrador Sales|62508.99
30/06/2020|001-0000000680|4110|Labrador Sales|-68914.1
30/06/2020|001-0000000680|1210|Labrador Sales|68914.1
30/06/2020|001-0000000681|4110|Labrador Sales|-64181.24
30/06/2020|001-0000000681|1210|Labrador Sales|64181.24
30/06/2020|001-0000000682|4110|Labrador Sales|-67375.42
30/06/2020|001-0000000682|1210|Labrador Sales|67375.42
30/06/2020|001-0000000683|4110|Labrador Sales|-64947.44
30/06/2020|001-0000000683|1210|Labrador Sales|64947.44
30/06/2020|001-0000000684|4110|Labrador Sales|-65795.74
30/06/2020|001-0000000684|1210|Labrador Sales|65795.74
30/06/2020|001-0000000685|4110|Labrador Sales|-68845.46
30/06/2020|001-0000000685|1210|Labrador Sales|68845.46
30/06/2020|001-0000000686|4110|Labrador Sales|-65391.45
30/06/2020|001-0000000686|1210|Labrador Sales|65391.45
30/06/2020|003-0000000687|4120|Cat food sales|-54557.49
30/06/2020|003-0000000687|1230|Cat food sales|54557.49
30/06/2020|003-0000000688|4120|Cat food sales|-54557.49
